community,risk_score,risk_level
Acton,0.366421653780215,2
Agoura Hills,0.21459942193437884,1
Agua Dulce,0,0
Alhambra,0.418172322488263,2
Altadena,0.4171932736425721,2
Arcadia,0.28791069223159893,1
Artesia,0.5302896897033278,3
Atwater Village,0.4026442272494326,2
Azusa,0.7120269220953405,4
Baldwin Hills,0.5520110681841913,3
Baldwin Park,0.7867142023201609,4
Bassett,0.7604691153861062,4
Bel Air Estates,0,0
Bell,0.7682424514280862,4
Beverly Hills,0.3597813076733162,2
Boyle Heights,0.8115606475912523,4
Bradbury,0.05282877482203072,1
Brentwood,0.25509406013923863,1
Burbank,0.3944159407703034,2
Canoga Park,0.6083424860390015,3
Carson,0.5841501981454112,3
Castaic,0.8777460511526098,4
Central,0.7005057649386719,4
Century City,0.17390237030969993,1
Cerritos,0.3315145598532961,1
Chatsworth,0.5142312261512321,2
Chinatown,0.31223117922859167,1
Claremont,0.3356701370552735,2
Commerce,0.8069444225686813,4
Compton,0.7978872113443947,4
Covina,0.7198540556210397,4
Cudahy,0.8103812433875127,4
Culver City,0.2891210448210757,1
Del Sur,0,0
Diamond Bar,0.31157332682739813,1
Downey,0.742545768515541,4
Downtown,0.46833961974234645,2
Downtown Bunker Hill,0,0
Downtown Historic Core,0,0
Duarte,0.6250791093507466,3
Eagle Rock,0.4285977496962885,2
East Hollywood,0.5298716389552585,3
East Los Angeles,0.8191960459255686,4
Echo Park,0.4141470640434202,2
El Monte,0.7453119222096367,4
El Segundo,0.33034930269347657,1
El Sereno,0.711055998270421,4
Encino,0.3038029892161191,1
Florence-Firestone,0.8437747049456725,4
Gardena,0.5787507426329065,3
Glassell Park,0.5515370370722572,3
Glendale,0.4980518316941338,2
Glendora,0.6426515488165614,3
Granada Hills,0.5320419733947371,3
Hacienda Heights,0.5648819500131955,3
Hancock Park,0.3514240927877515,2
Harbor City,0.5503487545742608,3
Harbor Gateway,0.7122138264154,4
Hawaiian Gardens,0.7020562162746772,4
Hawthorne,0.631269139502935,3
Hermosa Beach,0.3509457729159882,2
Hi Vista,0,0
Hidden Hills,0.16083810674668675,1
Highland Park,0.5741484456914153,3
Hollywood,0.4324796651001114,2
Huntington Park,0.7571633679753517,4
Hyde Park,0.6699259639043906,3
Inglewood,0.6417726848862579,3
Jefferson Park,0.7193301753822549,4
Koreatown,0.6082914152244445,3
La Habra Heights,0.5154432399123294,2
La Mirada,0.5588842933165188,3
La Puente,0.738290068950862,4
La Verne,0.47848902559098,2
Ladera Heights,0,0
Lake Balboa,0.6028860001989277,3
Lake Hughes,0,0
Lake Los Angeles,0.6744332042795886,3
Lakewood,0.40555915010397237,2
Lancaster,0.6218293662384091,3
Lawndale,0.5458432165693881,3
Lennox,0,0
Leona Valley,0,0
Lincoln Heights,0.6937162729090919,4
Llano,0,0
Lomita,0.3253516956446893,1
Los Feliz,0.30001147546621343,1
Lynwood,0.8012679730923515,4
Malibu,0.24051825902335455,1
Manhattan Beach,0.28583137771447154,1
Mar Vista,0.24848211423252078,1
Marina del Rey,0,0
Marina Peninsula,0.22152190874796399,1
Maywood,0.7641453346965473,4
Melrose,0.510984157679235,2
Mid-City,0,0
missing,0,0
Mission Hills,0.6859831531707277,3
Monrovia,0.5805189370475619,3
Montebello,0.6996572388187767,4
Monterey Park,0.4392412177319529,2
North Hills,0.7494340528960237,4
North Hollywood,0.6173669321871244,3
Northridge,0.5334558769697204,3
Norwalk,0.721617788980097,4
Pacific Palisades,0.21483213478528868,1
Pacoima,0.7702753209408666,4
Palmdale,0.6849804469137553,3
Palms,0.36432436835160537,2
Panorama City,0.7519075503257794,4
Paramount,0.7813509987271775,4
Pasadena,0.518199482975907,2
Pico Rivera,0.7842778270767464,4
Playa Vista,0.3200318199836013,1
Pomona,0.7443824832619285,4
Porter Ranch,0.33422290070656263,1
Rancho Palos Verdes,0.2736938270800489,1
Rancho Park,0.31042568860559355,1
Redondo Beach,0.2871618753823867,1
Reseda,0.6101730852171017,3
Rosemead,0.47184184899306353,2
Rosewood,0,0
Rowland Heights,0.39916731796329796,2
San Dimas,0.4441814158879637,2
San Fernando,0.5858163636732389,3
San Gabriel,0.4325298589123118,2
San Marino,0.21505788684900712,1
San Pedro,0.639482580817847,3
Santa Catalina Island,0,0
Santa Clarita,0.4622839053095622,2
Santa Fe Springs,0.6990405052114355,4
Santa Monica,0.23520969263253227,1
Shadow Hills,0.45036649749650876,2
Sherman Oaks,0.30176874000055365,1
Sierra Madre,0.24136017348456465,1
Signal Hill,0.6190033970276009,3
South Gate,0.7759274815465563,4
South Los Angeles,0,0
South Park,0.7189072557901728,4
South Pasadena,0.2602277448856616,1
Stevenson Ranch,0.3811020227430868,2
Studio City,0.29511774891145004,1
Sun Valley,0.722136094443198,4
Sun Village,0,0
Sylmar,0.7269871130202933,4
Tarzana,0.47302297989259395,2
Temple City,0.4204397078482254,2
Toluca Lake,0.30265148741977205,1
Toluca Terrace,0.4520265743727537,2
Torrance,0.3171103862887097,1
Tujunga,0.5702613496019266,3
University Park,0.7931715078763446,4
Valencia,0,0
Valley Glen,0.5927997197854177,3
Valley Village,0.5077962793484663,2
Van Nuys,0.7051237410726379,4
Venice,0.26424843916525115,1
Vernon,0.6245645880749866,3
Walnut,0.3042148224832888,1
Watts,0.8545671318084481,4
West Adams,0.6848102974275192,3
West Hills,0.39567965140983224,2
West Hollywood,0.3332868743795509,1
Westchester,0.24962527054882025,1
Westlake,0.7254010740601973,4
Westlake Village,0.2873651268583386,1
Westwood,0.20890583020558764,1
Whittier,0.6471370682836426,3
Willowbrook,0.8194860356563007,4
Wilmington,0.7852607762850363,4
Wilshire Center,0.506597522099039,2
Winnetka,0.584379297366505,3
Woodland Hills,0.3169888877065503,1
