community,risk_score,risk_level
Lynwood,0.8127755186926494,4
Malibu,0.28439559866696607,1
Manhattan Beach,0.2974556093229856,1
Mar Vista,0.24561774688360072,1
Marina del Rey,0,0
Marina Peninsula,0.2527522542111303,1
Maywood,0.7872408382748642,4
Melrose,0.5115708017864323,2
Mid-City,0,0
missing,0,0
Mission Hills,0.6658306023974795,3
Monrovia,0.5477640233804546,3
Montebello,0.6739309300100581,3
Monterey Park,0.45014445325620284,2
North Hills,0.7278976199796339,4
North Hollywood,0.6020048240195627,3
Northridge,0.5012668155596449,2
Norwalk,0.7059107194137376,4
Pacific Palisades,0.20360209646160773,1
Pacoima,0.7785548728185304,4
Palmdale,0.6475763020965062,3
Palms,0.34597920872940885,2
Panorama City,0.7376504850308239,4
Paramount,0.7310609820471705,4
Pasadena,0.4994102216849788,2
Pico Rivera,0.7765441863127509,4
Playa Vista,0.36540301049154056,2
Pomona,0.7208891656629813,4
Porter Ranch,0.30024509289427875,1
Rancho Palos Verdes,0.27980702822720643,1
Rancho Park,0.30163276877065126,1
Redondo Beach,0.31015562961413756,1
Reseda,0.5814654236345026,3
Rosemead,0.4986862315174524,2
Rosewood,0,0
Rowland Heights,0.398384113395721,2
San Dimas,0.4262738178339091,2
San Fernando,0.540819240337501,3
San Gabriel,0.43016702590970635,2
San Marino,0.18484537320736816,1
San Pedro,0.5958521359424004,3
Santa Catalina Island,0,0
Santa Clarita,0.4400614185428186,2
Santa Fe Springs,0.556075578466537,3
Santa Monica,0.24034334775351507,1
Shadow Hills,0.45123933196499005,2
Sherman Oaks,0.27220701452559826,1
Sierra Madre,0.2490047155699831,1
Signal Hill,0.5493443208061136,3
South Gate,0.7954425087183251,4
South Los Angeles,0,0
South Park,0.7097773197957958,4
South Pasadena,0.22203247171871676,1
Stevenson Ranch,0.3980298589220741,2
Studio City,0.2811024165267043,1
Sun Valley,0.6542780558702085,3
Sun Village,0,0
Sylmar,0.7302719354547743,4
Tarzana,0.4016202480477681,2
Temple City,0.4418162272598894,2
Toluca Lake,0.2541053266092149,1
Toluca Terrace,0.4300083930121024,2
Torrance,0.28798750203504514,1
Tujunga,0.5525443992576301,3
University Park,0.7312529635266983,4
Valencia,0,0
Valley Glen,0.5640688234854513,3
Valley Village,0.4607920538759806,2
Van Nuys,0.6411727890488924,3
Venice,0.2873015206187971,1
Vernon,0.5048007645255853,2
Walnut,0.25587143361190656,1
Watts,0.899109546378441,4
West Adams,0.6585690197967494,3
West Hills,0.3773365835155939,2
West Hollywood,0.32933203691985474,1
Westchester,0.2374231708207485,1
Westlake,0.7293025708029738,4
Westlake Village,0.25309177553507106,1
Westwood,0.1939680260056374,1
Whittier,0.6290006946677644,3
Willowbrook,0.8051823597235671,4
Wilmington,0.7699176906646077,4
Wilshire Center,0.41655498943852903,2
Winnetka,0.5886412431174664,3
Woodland Hills,0.2853749346598254,1
