community,risk_score,risk_level
University Park,0.7866388719964396,4
Valencia,0,0
Valley Glen,0.5895679945609247,3
Valley Village,0.5231184653580832,3
Van Nuys,0.7128822212023974,4
Venice,0.2633660866731903,1
Vernon,0.6505378280013914,3
Walnut,0.30757400353787917,1
Watts,0.8945823695740457,4
West Adams,0.7146666775100006,4
West Hills,0.3930581407481542,2
West Hollywood,0.3627253806988994,2
Westchester,0.2482429384565302,1
Westlake,0.7477447327887268,4
Westlake Village,0.30922750275842015,1
Westwood,0.2084529791237204,1
Whittier,0.6430321154431289,3
Willowbrook,0.5108887333020958,2
Wilmington,0.8007921016546498,4
Wilshire Center,0.49266039681258006,2
Winnetka,0.613027121328431,3
Woodland Hills,0.32562306630903354,1
