community,risk_score,risk_level
North Hollywood,0.5927998477825398,3
Northridge,0.5405802677353351,3
Norwalk,0.7141890915772162,4
Pacific Palisades,0.18950741442910501,1
Pacoima,0.7540586671326076,4
Palmdale,0.6457869633983312,3
Palms,0.34545761218196464,2
Panorama City,0.7461326503998784,4
Paramount,0.751607121780765,4
Pasadena,0.454772784080397,2
Pico Rivera,0.7636139051033071,4
Playa Vista,0.25362194453901366,1
Pomona,0.7285454246034532,4
Porter Ranch,0.31254126231114393,1
Rancho Palos Verdes,0.27202124792150617,1
Rancho Park,0.2762336372413821,1
Redondo Beach,0.27440817636561576,1
Reseda,0.5940371974906423,3
Rosemead,0.4541261535191453,2
Rosewood,0,0
Rowland Heights,0.39402591187460684,2
San Dimas,0.4350032726676655,2
San Fernando,0.5725925207273295,3
San Gabriel,0.41606524398741046,2
San Marino,0.1929238907032166,1
San Pedro,0.6021145945724259,3
Santa Catalina Island,0,0
Santa Clarita,0.44994671503591405,2
Santa Fe Springs,0.6532190742551253,3
Santa Monica,0.22810765107521938,1
Shadow Hills,0.42843763313183597,2
Sherman Oaks,0.2813372616722165,1
Sierra Madre,0.24886490180089132,1
Signal Hill,0.5928654061769676,3
South Gate,0.7865583245789344,4
South Los Angeles,0,0
South Park,0.7102989418015816,4
South Pasadena,0.22132629833770084,1
Stevenson Ranch,0.3187960513139879,1
Studio City,0.2805181055225027,1
Sun Valley,0.6980598921439646,4
Sun Village,0,0
Sylmar,0.7267461360781959,4
Tarzana,0.4459485968498414,2
Temple City,0.402398234815472,2
Toluca Lake,0.2669411126827318,1
Toluca Terrace,0.4201334619653386,2
Torrance,0.2986453239421785,1
Tujunga,0.5566315684363271,3
University Park,0.7858527019489204,4
Valencia,0,0
Valley Glen,0.5761938475638972,3
Valley Village,0.4711592360310552,2
Van Nuys,0.6916822812624419,4
Venice,0.26071157484512136,1
Vernon,0.6000065362117712,3
Walnut,0.2767208926419183,1
Watts,0.8451204391373607,4
West Adams,0.6658871205725174,3
West Hills,0.37448693466699445,2
West Hollywood,0.33574664246988256,2
Westchester,0.23004721056704158,1
Westlake,0.7366625824778573,4
Westlake Village,0.25554416175631867,1
Westwood,0.1893734063158848,1
Whittier,0.6095582502882017,3
Willowbrook,0.5052313683153331,2
Wilmington,0.7740908371057866,4
Wilshire Center,0.4461324814165673,2
Winnetka,0.570677650318296,3
Woodland Hills,0.2919207798847842,1
