community,risk_score,risk_level
Hyde Park,0.6789748807742724,3
Inglewood,0.6205197186085587,3
Jefferson Park,0.7053933063960888,4
Koreatown,0.6072926429630169,3
La Habra Heights,0.4950204750440399,2
La Mirada,0.5245937199281459,3
La Puente,0.7332811327178286,4
La Verne,0.44665559302809427,2
Ladera Heights,0,0
Lake Balboa,0.5491935266491491,3
Lake Hughes,0,0
Lake Los Angeles,0.4040832881502684,2
Lakewood,0.41697990829898196,2
Lancaster,0.564958487309272,3
Lawndale,0.5646213478462792,3
Lennox,0,0
Leona Valley,0,0
Lincoln Heights,0.7107022005660264,4
Llano,0,0
Lomita,0.32038924685084547,1
Los Feliz,0.3108241490888428,1
Lynwood,0.7994993455129382,4
Malibu,0.278112205354518,1
Manhattan Beach,0.2818810628226432,1
Mar Vista,0.2374838137057173,1
Marina del Rey,0,0
Marina Peninsula,0.24645277000149388,1
Maywood,0.7554662720360578,4
Melrose,0.49039612162093266,2
Mid-City,0,0
missing,0,0
Mission Hills,0.6955126281412738,4
Monrovia,0.5471920936625143,3
Montebello,0.6902495988709175,4
Monterey Park,0.43070758966900935,2
North Hills,0.7113517841977012,4
North Hollywood,0.5924982275062599,3
Northridge,0.5398712905312588,3
Norwalk,0.7293743481479746,4
Pacific Palisades,0.2138065508597256,1
Pacoima,0.7836762652909399,4
Palmdale,0.66941491201659,3
Palms,0.34325991884148493,2
Panorama City,0.7585643642438589,4
Paramount,0.7516927754161591,4
Pasadena,0.45617071963243677,2
Pico Rivera,0.7644802560219862,4
Playa Vista,0.26201868127095407,1
Pomona,0.7255273463441534,4
Porter Ranch,0.3036420575654187,1
Rancho Palos Verdes,0.2870369276830844,1
Rancho Park,0.2697369910873296,1
Redondo Beach,0.3002390679379648,1
Reseda,0.6097762104875193,3
Rosemead,0.46766957659615305,2
Rosewood,0,0
Rowland Heights,0.3975072347270879,2
San Dimas,0.42886512941079374,2
San Fernando,0.5590122889947392,3
San Gabriel,0.44192038989946797,2
San Marino,0.19987255223372463,1
San Pedro,0.6038718953329594,3
Santa Catalina Island,0,0
Santa Clarita,0.461946530978833,2
Santa Fe Springs,0.5717559225695023,3
Santa Monica,0.24544776386547035,1
Shadow Hills,0.444668542371892,2
Sherman Oaks,0.2939662748839115,1
Sierra Madre,0.28369155342400115,1
Signal Hill,0.5535301824784468,3
South Gate,0.7934359820876019,4
South Los Angeles,0,0
South Park,0.714437480744092,4
South Pasadena,0.2299640351035692,1
Stevenson Ranch,0.3309786283420389,2
Studio City,0.29447741789645054,1
Sun Valley,0.6862907152049614,3
Sun Village,0,0
Sylmar,0.7480315285423548,4
Tarzana,0.4230325285377172,2
Temple City,0.43175485032712896,2
Toluca Lake,0.2816020987688202,1
Toluca Terrace,0.4416938793468635,2
Torrance,0.2979784883048003,1
Tujunga,0.5592924465760407,3
University Park,0.765465828282242,4
Valencia,0,0
Valley Glen,0.5664820531289798,3
Valley Village,0.46093020148740593,2
Van Nuys,0.6756604539540063,3
Venice,0.2996085276606695,1
Vernon,0.5263660232272263,3
Walnut,0.27985614409210025,1
Watts,0.8743142831924402,4
West Adams,0.6716564211733065,3
West Hills,0.3777351794248159,2
West Hollywood,0.34849744081180145,2
Westchester,0.23495088898716632,1
Westlake,0.7205318211867444,4
Westlake Village,0.25178420490624265,1
Westwood,0.20000412587645924,1
Whittier,0.6341044053841806,3
Willowbrook,0.5098492276648051,2
Wilmington,0.7607369248963181,4
Wilshire Center,0.42323975185040413,2
Winnetka,0.6022994361066532,3
Woodland Hills,0.29642826986380033,1
