community,risk_score,risk_level
Malibu,0.2849474714073336,1
Manhattan Beach,0.28707307316965536,1
Mar Vista,0.2406575939247949,1
Marina del Rey,0,0
Marina Peninsula,0.24200512130912222,1
Maywood,0.7283979366980545,4
Melrose,0.48646984920658815,2
Mid-City,0,0
missing,0,0
Mission Hills,0.6269081459126913,3
Monrovia,0.5362552428041699,3
Montebello,0.6395047598623153,3
Monterey Park,0.4059617261632106,2
North Hills,0.6810207407404576,3
North Hollywood,0.5690869326834505,3
Northridge,0.47243210847391526,2
Norwalk,0.6842701330111914,3
Pacific Palisades,0.19578884845190095,1
Pacoima,0.7374011936461915,4
Palmdale,0.6056736548262827,3
Palms,0.3466887643899468,2
Panorama City,0.681326319337332,3
Paramount,0.6599085284431984,3
Pasadena,0.462482708813178,2
Pico Rivera,0.7248650363271691,4
Playa Vista,0.350454254079828,2
Pomona,0.664189960633101,3
Porter Ranch,0.2903563006872989,1
Rancho Palos Verdes,0.2593825700417044,1
Rancho Park,0.2722499282704882,1
Redondo Beach,0.29792535109156904,1
Reseda,0.5507989839727154,3
Rosemead,0.487698388728651,2
Rosewood,0,0
Rowland Heights,0.37057729712474136,2
San Dimas,0.40925902857629276,2
San Fernando,0.5024259554151762,2
San Gabriel,0.38305780777148296,2
San Marino,0.19541749931626254,1
San Pedro,0.5717422211829974,3
Santa Catalina Island,0,0
Santa Clarita,0.4104082553528368,2
Santa Fe Springs,0.4873545511116816,2
Santa Monica,0.22309879613823932,1
Shadow Hills,0.43212571092699753,2
Sherman Oaks,0.26272559656935024,1
Sierra Madre,0.21960814896900852,1
Signal Hill,0.4715840770551134,2
South Gate,0.7588244411408879,4
South Los Angeles,0,0
South Park,0.6532301344761275,3
South Pasadena,0.2182241706863011,1
Stevenson Ranch,0.3609685434630505,2
Studio City,0.27232454571052384,1
Sun Valley,0.5790948715070463,3
Sun Village,0,0
Sylmar,0.7019415262729459,4
Tarzana,0.39118865498208466,2
Temple City,0.40516931444280774,2
Toluca Lake,0.2566175542182122,1
Toluca Terrace,0.39001041747278387,2
Torrance,0.2854536470603621,1
Tujunga,0.48375488626315405,2
University Park,0.7159674446576125,4
Valencia,0,0
Valley Glen,0.5324993798683643,3
Valley Village,0.45519058345902574,2
Van Nuys,0.59177543917378,3
Venice,0.2730812794854356,1
Vernon,0.4165640873596428,2
Walnut,0.2358522517733032,1
Watts,0.831134143110329,4
West Adams,0.6462142215470243,3
West Hills,0.3530906291658327,2
West Hollywood,0.3129248294107427,1
Westchester,0.23395276629158893,1
Westlake,0.6890283323156405,3
Westlake Village,0.20893717071083964,1
Westwood,0.1691760727080744,1
Whittier,0.5962004040740776,3
Willowbrook,0.7736044562377102,4
Wilmington,0.7242908778814695,4
Wilshire Center,0.4059543801486647,2
Winnetka,0.5832608280878219,3
Woodland Hills,0.2797531557988966,1
