community,risk_score,risk_level
Acton,0.31455454160084517,1
Agoura Hills,0.18040749264541356,1
Agua Dulce,0,0
Alhambra,0.3824009963430749,2
Altadena,0.3631947317605247,2
Arcadia,0.24792125308330942,1
Artesia,0.4621461162829977,2
Atwater Village,0.41079728209177263,2
Azusa,0.6220045144485782,3
Baldwin Hills,0.48417478065252834,2
Baldwin Park,0.6266367038732124,3
Bassett,0.6238154312395999,3
Bel Air Estates,0,0
Bell,0.698973873631049,4
Beverly Hills,0.2943348965946572,1
Boyle Heights,0.7353488873639503,4
Bradbury,0.08260971078280395,1
Brentwood,0.2389553047221275,1
Burbank,0.320783780255066,1
Canoga Park,0.5033727041009273,2
Carson,0.508406434470165,2
Castaic,0.8114241910164827,4
Central,0.5355063457022579,3
Century City,0.17430282591671503,1
Cerritos,0.31791900580877025,1
Chatsworth,0.4053724698125493,2
Chinatown,0.29358633801803663,1
Claremont,0.3257466247668852,1
Commerce,0.6452177400392264,3
Compton,0.7237870913478257,4
Covina,0.6215520074911405,3
Cudahy,0.7413101375804383,4
Culver City,0.2823659034729781,1
Del Sur,0,0
Diamond Bar,0.2861693224001701,1
Downey,0.6378725784207311,3
Downtown,0.3148952691863211,1
Downtown Bunker Hill,0,0
Downtown Historic Core,0,0
Duarte,0.4879071162813997,2
Eagle Rock,0.392559404940504,2
East Hollywood,0.5563183674280434,3
East Los Angeles,0.758578924534613,4
Echo Park,0.4136023092154546,2
El Monte,0.6056350187307654,3
El Segundo,0.305282883428878,1
El Sereno,0.6571432474590416,3
Encino,0.23077846221100634,1
Florence-Firestone,0.7756105457552963,4
Gardena,0.4690276098115778,2
Glassell Park,0.49191185383155656,2
Glendale,0.4000168383112474,2
Glendora,0.5738402754167927,3
Granada Hills,0.498518550486334,2
Hacienda Heights,0.4588619239195316,2
Hancock Park,0.36021180998624747,1
Harbor City,0.48282576975612895,2
Harbor Gateway,0.5537616822406923,3
Hawaiian Gardens,0.709028428228933,4
Hawthorne,0.5936597490290925,3
Hermosa Beach,0.38636857696945875,2
Hi Vista,0,0
Hidden Hills,0.15161416079470794,1
Highland Park,0.572291756232537,3
Hollywood,0.4075867614629383,2
Huntington Park,0.7082492781154986,4
Hyde Park,0.6527238134291219,3
Inglewood,0.5761571434931374,3
Jefferson Park,0.7103124019774127,4
Koreatown,0.5734702122350991,3
La Habra Heights,0.42306593814527166,2
La Mirada,0.4813302611977593,2
La Puente,0.6561609280725336,3
La Verne,0.43417638880385895,2
Ladera Heights,0,0
Lake Balboa,0.48262690005026343,2
Lake Hughes,0,0
Lake Los Angeles,0.5493144889924486,3
Lakewood,0.3879922261632329,2
Lancaster,0.45720449604361596,2
Lawndale,0.5318052590841171,3
Lennox,0,0
Leona Valley,0,0
Lincoln Heights,0.6580437246383188,3
Llano,0,0
Lomita,0.3189814148602277,1
Los Feliz,0.29718531625977057,1
Lynwood,0.7405231262661889,4
Malibu,0.29595880815888564,1
Manhattan Beach,0.312170116292933,1
Mar Vista,0.25417635221553325,1
Marina del Rey,0,0
Marina Peninsula,0.26472478426010054,1
Maywood,0.7471503930465302,4
Melrose,0.4918604722655938,2
Mid-City,0,0
missing,0,0
Mission Hills,0.5886734674343197,3
Monrovia,0.524731415404148,3
Montebello,0.6071684452305941,3
Monterey Park,0.4233282181214579,2
North Hills,0.644492766722781,3
North Hollywood,0.5056741538510224,2
Northridge,0.4746394928745411,2
Norwalk,0.657910093526437,3
Pacific Palisades,0.22840782033437845,1
Pacoima,0.7114380738534994,4
Palmdale,0.5750629769249803,3
Palms,0.37511787710059463,2
Panorama City,0.6362973558527429,3
Paramount,0.6503235167132145,3
Pasadena,0.4411199051292308,2
Pico Rivera,0.7037984766948734,4
Playa Vista,0.4011050825086136,2
Pomona,0.6339318166109899,3
Porter Ranch,0.28654310439041836,1
Rancho Palos Verdes,0.29413593377757563,1
Rancho Park,0.2633564458787925,1
Redondo Beach,0.31195798401647695,1
Reseda,0.5457048326733174,3
Rosemead,0.4520072329137316,2
Rosewood,0,0
Rowland Heights,0.3647870554907234,2
San Dimas,0.4080018683632709,2
San Fernando,0.48144595350932096,2
San Gabriel,0.3824417645718211,2
San Marino,0.16467994574830053,1
San Pedro,0.5308125563257352,3
Santa Catalina Island,0,0
Santa Clarita,0.40248134952021347,2
Santa Fe Springs,0.4416081028076087,2
Santa Monica,0.2397201361990584,1
Shadow Hills,0.43111150175796425,2
Sherman Oaks,0.28617550447114676,1
Sierra Madre,0.26834301236265345,1
Signal Hill,0.480375348106861,2
South Gate,0.747000572921002,4
South Los Angeles,0,0
South Park,0.6177932235511993,3
South Pasadena,0.2266641216959644,1
Stevenson Ranch,0.4113196737885017,2
Studio City,0.2985564163860433,1
Sun Valley,0.5524407097449922,3
Sun Village,0,0
Sylmar,0.7063244583730066,4
Tarzana,0.3825237249895702,2
Temple City,0.42765913211921086,2
Toluca Lake,0.28237516753738046,1
Toluca Terrace,0.3851384287737379,2
Torrance,0.2874482814158738,1
Tujunga,0.46453741406600924,2
University Park,0.6107822462740737,3
Valencia,0,0
Valley Glen,0.49185099999006465,2
Valley Village,0.45312433610387864,2
Van Nuys,0.575608208906791,3
Venice,0.31689414609306116,1
Vernon,0.42804346133853083,2
Walnut,0.2632747283829137,1
Watts,0.8190572554488462,4
West Adams,0.5981243509710462,3
West Hills,0.38342458014058817,2
West Hollywood,0.33251031637122896,1
Westchester,0.24941194363157385,1
Westlake,0.638430701845273,3
Westlake Village,0.1986650933523242,1
Westwood,0.19077169782251788,1
Whittier,0.5636662102289347,3
Willowbrook,0.78171531361142,4
Wilmington,0.6799673380677753,4
Wilshire Center,0.3727025238772514,2
Winnetka,0.5904186133889295,3
Woodland Hills,0.2891984486915212,1
