community,risk_score,risk_level
Mission Hills,0.6305198660749456,3
Monrovia,0.5229978533045377,3
Montebello,0.634753980325295,3
Monterey Park,0.40119463128725175,2
North Hills,0.6848936657482131,3
North Hollywood,0.5747501595740495,3
Northridge,0.47461855716819606,2
Norwalk,0.6775189382968063,3
Pacific Palisades,0.20653320175712794,1
Pacoima,0.7413556841838423,4
Palmdale,0.6108062961545395,3
Palms,0.3320967988690169,1
Panorama City,0.69793150570893,4
Paramount,0.6760671999785902,3
Pasadena,0.4556863642592801,2
Pico Rivera,0.7298493323193419,4
Playa Vista,0.3395102482643574,2
Pomona,0.6639495432873596,3
Porter Ranch,0.2779406784654873,1
Rancho Palos Verdes,0.269822580097449,1
Rancho Park,0.27890306719709884,1
Redondo Beach,0.2966380017126617,1
Reseda,0.5513107075411837,3
Rosemead,0.47179695114434306,2
Rosewood,0,0
Rowland Heights,0.3551440685955753,2
San Dimas,0.4142254941535662,2
San Fernando,0.5018401741875761,2
San Gabriel,0.38109443706476626,2
San Marino,0.19471710243979212,1
San Pedro,0.5750499492305551,3
Santa Catalina Island,0,0
Santa Clarita,0.4105215103126143,2
Santa Fe Springs,0.4929471278753994,2
Santa Monica,0.22466483594390077,1
Shadow Hills,0.4643144790891522,2
Sherman Oaks,0.260453050756314,1
Sierra Madre,0.2190065092770978,1
Signal Hill,0.4661813048453687,2
South Gate,0.7672392091514507,4
South Los Angeles,0,0
South Park,0.6556343832616852,3
South Pasadena,0.21516652343850692,1
Stevenson Ranch,0.3635986283167566,2
Studio City,0.2744242058346791,1
Sun Valley,0.5927326686872975,3
Sun Village,0,0
Sylmar,0.7140363908259829,4
Tarzana,0.37543984752114673,2
Temple City,0.41530766022731774,2
Toluca Lake,0.2613953269947186,1
Toluca Terrace,0.40434826157369425,2
Torrance,0.2810209628441849,1
Tujunga,0.5072546532044115,2
University Park,0.7128717933039217,4
Valencia,0,0
Valley Glen,0.5222219843739359,2
Valley Village,0.4410110005056685,2
Van Nuys,0.5905027206044697,3
Venice,0.2880167827445471,1
Vernon,0.42240766050944567,2
Walnut,0.24707595238279484,1
Watts,0.8345387346128693,4
West Adams,0.6433082877172331,3
West Hills,0.35828082081547236,2
West Hollywood,0.31349717602681415,1
Westchester,0.23138315416807193,1
Westlake,0.6570147414938657,3
Westlake Village,0.21600914120249665,1
Westwood,0.17571664566196413,1
Whittier,0.595001600133561,3
Willowbrook,0.779298340045976,4
Wilmington,0.736720628571404,4
Wilshire Center,0.3978396779703027,2
Winnetka,0.577425372916382,3
Woodland Hills,0.27670099285520205,1
