community,risk_score,risk_level
Acton,0.3259987380210593,1
Agoura Hills,0.1932346889982479,1
Agua Dulce,0,0
Alhambra,0.4158877600013184,2
Altadena,0.4321357907232863,2
Arcadia,0.25544617673709447,1
Artesia,0.5544458871706648,3
Atwater Village,0.4054778459796636,2
Azusa,0.6635723277294189,3
Baldwin Hills,0.5317864151942777,3
Baldwin Park,0.7367823597807834,4
Bassett,0.7304007301742675,4
Bel Air Estates,0,0
Bell,0.7728006166844863,4
Beverly Hills,0.3133166469496353,1
Boyle Heights,0.8098592851128144,4
Bradbury,0.05772074772252238,1
Brentwood,0.24503296127644272,1
Burbank,0.3591947511513608,2
Canoga Park,0.6094572230609927,3
Carson,0.562124508483502,3
Castaic,0.9018875906599217,4
Central,0.7064268906679286,4
Century City,0.13701246929145913,1
Cerritos,0.32219710461439904,1
Chatsworth,0.4251887779352945,2
Chinatown,0.3100165434510359,1
Claremont,0.3155817115498724,1
Commerce,0.7451498480929614,4
Compton,0.7665021038038351,4
Covina,0.6920089292326393,4
Cudahy,0.7968390361380723,4
Culver City,0.27584721540044527,1
Del Sur,0,0
Diamond Bar,0.29300995032938765,1
Downey,0.7003833036890652,4
Downtown,0.39274824367678673,2
Downtown Bunker Hill,0,0
Downtown Historic Core,0,0
Duarte,0.582597641101734,3
Eagle Rock,0.44152261466625253,2
East Hollywood,0.5277222826662707,3
East Los Angeles,0.8169717145681409,4
Echo Park,0.4094526076715413,2
El Monte,0.7013092652309634,4
El Segundo,0.2964391044898458,1
El Sereno,0.6789263572384694,3
Encino,0.23843627503072912,1
Florence-Firestone,0.8302581521657533,4
Gardena,0.53941729108333,3
Glassell Park,0.5364399452737979,3
Glendale,0.4537519451159827,2
Glendora,0.6179175111070103,3
Granada Hills,0.5163119582325482,2
Hacienda Heights,0.5375379014978877,3
Hancock Park,0.351618446347885,2
Harbor City,0.5441572470126592,3
Harbor Gateway,0.6620253603017002,3
Hawaiian Gardens,0.7750058466178243,4
Hawthorne,0.6312163666479043,3
Hermosa Beach,0.3832332815433,2
Hi Vista,0,0
Hidden Hills,0.13926647300339695,1
Highland Park,0.5901659513416024,3
Hollywood,0.40808348411850964,2
Huntington Park,0.772928892167422,4
Hyde Park,0.6983550735828503,4
Inglewood,0.6204128695725931,3
Jefferson Park,0.7138414311684698,4
Koreatown,0.6076545727335707,3
La Habra Heights,0.49315685781444446,2
La Mirada,0.5259835443585407,2
La Puente,0.727973809099003,4
La Verne,0.4514630783395767,2
Ladera Heights,0,0
